id,title,upload_date,type,track_id
r_3n1KNNigI,【3DLIVE/アンコール】「オツキミリサイタル」歌ってみた🌕 【＃不知火フレア2周年記念ライブ】,2021-08-07,1,
YVdA-QCcXYc,ClariS「ナイショの話」白銀ノエル×不知火フレア(Cover)【歌ってみた】,2021-06-05,1,
PDj3XaZJeWY,ガチャガチャへるつ・ふぃぎゅ@ラジオ/不知火フレア(VARK LIVE version）- Cinderella switch ～ふたりでみるホロライブ～ vol.3 より,2021-04-25,1,
G4PT1phuM9M,【original】​Smile & Go!!【ホロライブ/不知火フレア】,2021-04-02,0,
3y8oIuEkqQs,KING／不知火フレア(Cover)【歌ってみた】,2021-03-11,1,
EBj7JZiyR-s,【歌ってみた】だから僕は音楽を辞めた / ヨルシカ【不知火フレア(Cover)】,2020-12-23,1,
n8Z7mUOGEAE,【みんなにありがとう🔥】愛言葉Ⅲ／不知火フレア cover【歌ってみた】,2020-06-14,1,
WB7Fl3l5yv4,「ヴァンパイア」不知火フレア(Cover)［ #shorts ］,2021-11-26,6,
mxrE29C4Z54,「シンデレラ」不知火フレア(Cover)［ #shorts ］,2021-11-12,6,
74q9N36sD6g,ClariS「カラフル」不知火フレア(Cover)［ #shorts ］,2021-10-27,6,
tTUOI1cPaok,メンタルチェンソー／不知火フレア(Cover)［ #shorts ］,2021-09-23,6,
BBkJnXwJ3Ig,グッバイ宣言／不知火フレア(Cover)［ #shorts ］,2021-09-16,6,
nC4jHrVLaME,Smile & Go!!,2021-04-02,2,
LMYIam2RFkg,【original】ほめのび【白銀ノエル/ホロライブ】,2021-09-26,0,
FwNen17ZVCA,ほめのび,2021-09-26,2,
BKfHokGY-R8,【昼ドラホロライブ】ささくれキネマ【hololive/宝鐘マリン】,2021-08-25,0,
lJGLjlVZvQo,"【 #shorts 】Please, choose me 💘【hololive/宝鐘マリン】",2021-08-12,6,
_VIeV_LZXHM,【Original Animation MV】Unison【hololive/宝鐘マリン】,2021-08-11,0,
f4B6ydELWQY,【歌ってみた】ミュージックアワーcover / ポルノグラフィティ【ホロライブ/宝鐘マリン】,2021-07-30,1,
Ebo53CjuQAA,【3DLIVE】御旗のもとに/宝鐘マリン(VARK LIVE version）- Cinderella switch ～ふたりでみるホロライブ～ vol.1 【ホロライブ】,2021-07-20,1,
s9HioEMWoXo,黄色いバカンス cover,2021-07-06,1,
V_5mwG9M5Eo,【JI BU N WOOOOOO】COLORS cover / ゆる歌【hololive/宝鐘マリン】,2021-07-01,1,
vFunN0xiZAQ,【鬱マリン船長】夜な夜な夜な cover【ホロライブ/宝鐘マリン】,2021-04-22,1,
zpv1HPrSS5U,【おちゃめ機能】マリン船長が吹っ切れた【ホロライブ/歌ってみた】,2021-03-13,1,
JYtt0inzDR4,【JOJO】BLOODY STREAM cover / ゆる歌【hololive/宝鐘マリン】,2021-01-20,1,
HbfVsscUMaU,【東方Vocal/アニメPV】人間が大好きなこわれた妖怪の唄【ホロライブ/宝鐘マリン】,2020-09-11,1,
e7VK3pne8N4,【original】Ahoy!! 我ら宝鐘海賊団☆【ホロライブ/宝鐘マリン】,2020-07-30,0,
lD436tEFXLc,【#宝鐘マリン生誕祭】3D!!重大発表＆お披露目!!お祝いしてもらえるかな🎶【ホロライブ】,2020-07-30,5,
gZL4-f3jRoE,Ahoy!! 我ら宝鐘海賊団☆,2020-08-20,2,
WRWfcxlfMgQ,Unison,2021-08-11,2,
mZeu--1OoQA,一生懸命うたいました I sang so hard.,2020-01-07,1,
hqaADShtRGc,Stand By Me -Beatbox-,2020-01-07,1,
PL0UuyyZPLM,"Yakushiji Suzaku [Holostars Graduate] ""Stand by me"" cover",2021-01-22,4,
Y_TeGCCVRIY,【歌ってみた】KISSして - 福山雅治Cover.Ver -【アルランディス/ホロスターズ】,2021-05-02,1,
XMm-i_BqxsA,【緊急】重大発表！！！！！！！【天音かなた/ホロライブ】,2021-12-26,3,
ftkv0Zz_IAQ,【歌ってみた】ホウキ雲 / RYTHEM covered by アルランディス&アステル･レダ 【ホロスターズ】,2021-09-30,1,
0nuLQ7W9ykA,【#アルランディス3D】What a Pastaful World ～なんてスパゲティ世界～ 歌ってみた【アルランディス/ホロスターズ】,2021-09-05,1,
8ktPkXc94aU,【ゆるスタ1周年！】お願いマッスル / 歌ってみた【アルランディス/岸堂天真/花咲みやび/ホロスターズ】,2021-07-15,1,
VAsauw-wFAg,【歌ってみた】すてきなホリデイ【ゆるスタ/ホロスターズ】,2020-12-22,1,
VXTZN-06nzo,【1st Anniversary】Blessing / halyosy covered by HOLOSTARS【We tried to sing】,2020-06-03,1,
fSVFZGj0k_M,【歌ってみた】ピザ パスタ ピザ のうた【フブちゃん&アルランディス/ #ピザコーン】,2020-05-02,1,
NFzWCzes2SM,【デビュー1周年記念】め組のひと/アルランディス【歌ってみた】,2020-09-08,1,
n7SHBurxQzc,W.I.M. / アルランディス【オリジナルMV】,2021-11-20,0,
3uU6QHM-tL0,W.I.M.,2021-11-11,2,
iwrSR7N_9dg,【MV感想枠】W.I.M.のMV見た？感想言い合おうぜ！【アルランディス/ホロスターズ】,2021-11-20,5,
tLn20qqf3UY,【誕生日記念枠】#アルランディス生誕祭2021 俺からみんなにプレゼントもあるよ！【アルランディス/ホロスターズ】,2021-11-11,5,
B1YWBX-zz6g,【歌ってみた投稿したよ！】そんな感想などなど配信でございます【アルランディス/ホロスターズ】,2021-09-05,5,
rpa3Wx1Q1iA,【サカナクション/新宝島】3D初お披露目で5人に分身して新宝島MVを再現した男【アルランディス/ホロスターズ】,2021-08-30,1,
qbgrYZGy0fE,JOURNEY to FIND STARS,2021-12-27,2,
LB-BiUb4Z3U,マイネームイズエリート☆,2021-12-27,2,
a0N1bX_CkcU,[Original Song MV] JOURNEY to FIND STARS [HOLOSTARS],2021-12-27,0,
8hmYZFLFLD4,Caesura of Despair by IRyS #holoENshorts #Shorts,2021-12-28,6,
zREufEpj0zM,【Animation MV】天使のagape／天音かなた,2021-12-27,0,
PxiiB40eTWY,アカシア・シンドローム／紫咲シオン【GL文庫イメージソング】,2021-12-27,0,
HukDD0ZnzIc,AcaciaSyndrome,2021-12-27,2,
Wl9EcS5As2w,アニマル / 大神ミオ Cover,2021-12-27,1,
wToRgQzYAA0,天使のagape,2021-12-27,2,
_qmAo83zOUg,私へ　天音かなた(cover),2021-12-28,1,
xaol7imXNd4,【歌ってみた】ガランド / アステル feat.荒咬オウガ,2021-12-28,1,
OjdFqjL13R0,オーバーライト,2021-12-29,2,
pC6o5QCY7s8,Existlog,2021-12-29,2,
I9rvEDBfyaY,Takanashi Kiara - Sad Sparks ( A Sad Rendition Of SPARKS ),2021-12-29,0,
fsPSaFbonGo,Shishi Wata Cooking feat. Shishiro Botan【original】,2021-12-29,0,
ChE_bQauRv0,[MV] To Makuhari Messe and Back! (hololive SUPER EXPO 2022 PV),2021-12-30,0,
U1kM90unSXk,ししわたクッキング / 角巻わため×獅白ぼたん【 #shorts 】,2021-12-29,6,
SnTctXSp87o,おはようのうた,2021-12-29,2,
PNr3wPNIPJo,"mayday,mayday",2021-12-29,2,
TtMQti-PIaw,キミだけのメロディ,2021-12-29,2,
JqhO_F7B6Kg,"sweet night, sweet time…",2021-12-29,2,
w3UOoYOJMw0,ゼロの足跡,2021-12-29,2,
luSusXp0RQU,Everlasting Soul,2021-12-29,2,
RaR10iaJapA,Holidays!,2021-12-29,2,
mJv53AixGvY,御伽の詩と永久なるミライ,2021-12-29,2,
4j3yhZ3D9kM,RAINBOW,2021-12-29,2,
ttJqvvHcBIM,My song,2021-12-29,2,
okz1dYZ3Sko,ししわたクッキング,2021-12-29,2,
7jDkn2TzxJk,ラブカ？ / 鷹嶺ルイ(cover),2021-12-30,1,
c9eeLKsQUdI,BURN YOUR HEART RAP 2022,2022-01-01,0,
DXzcI1YKI4g,Kiara Threw It On The Ground | Gingerbread edition | ft. Kiara Takanashi,2021-12-31,1,
uFJHdT_ie9U,Ochame Kinou - hololive English Cover (Live2D Ver.),2022-01-01,1,
_UZM-07USQY,おにけもだんす,2021-12-31,2,
ENS50Kwtrgg,春を告げる Dance shot.ver / 2021 LIVE 天音かなた,2022-01-03,1,
Zc05le75CfI,【オリジナル曲】　FACT/常闇トワ　【フルMV】,2022-01-03,0,
CupxdwBkk88,FACT,2022-01-03,2,
GCUK_IyRTY8,みっころね×しょうたいむ!!,2022-01-02,2,
AaCFoBdpviw,うまぴょい伝説 /covered by【さくらみこ× 不知火フレア×周防パトラ 】,2022-01-05,1,
6VGkeUaX-zk,【Animation MV】 My song / Tsunomaki watame 【original】,2022-01-06,0,
gqpsTViyTow,【 重大発表 】毛刈り...？！プチお披露目＆重大発表！！！【角巻わため/ホロライブ４期生】,2022-01-07,5,
Wa5oysnMfII,【WORMS】New Years Collab with HoloMyth + Announcement!?!?! #kfp #キアライブ,2022-01-09,5,
pKJErsN-ylU,【MV】 Journey Like a Thousand Years 【hololive English -Myth- Original Song】,2022-01-09,0,
zfrJz_2zHOQ,もう少しだけ/YOASOBI ショート covered by 律可 #Shorts,2022-01-08,6,
bcwUoKgjNdE,BABY CHAMA RAP,2022-01-09,0,
EspFOhq6vMc,LOLICHAMA RAP,2022-01-07,5,
_Ljqy_AKBRE,My song / 角巻わため #shorts,2022-01-07,6,
N_eK0ujrhmY,ふ･れ･ん･ど･し･た･い / やかまし娘 (cover),2022-01-10,1,
W_H3LIi4X-k,「A New Start」MV Teaser,2022-01-10,3,
M2gwJ-7s0Zo,【DEBUT STREAM】Oh? OH! #holoCouncil #hololiveEnglish,2021-08-23,5,
uNQIltgLlgo,マイロア,2022-01-10,2,
k6CkgrvJQ6M,【hololiveID】ORIGINAL SONG : Discussion before the release【Ayunda Risu】,2022-01-12,5,
IGviVpVE1fA,【Original Song】ALiCE&u【Ayunda Risu】,2022-01-15,0,
cHSGi7RUGxE,Only in Hope,2022-01-12,2,
1olEauFL700,Joy with You,2022-01-12,2,
smeV74BZKCw,Nameless Sadness,2022-01-12,2,
ysid9gXNxts,Bare your teeth,2022-01-12,2,
hj7dF69OznY,"Sink again, Rise again",2022-01-12,2,
p_wSoMIdQ18,Flower of hope,2022-01-12,2,
IVOMj4x2VVg,いいわけバニー,2022-01-13,2,
mSPdwI6WD6Y,DUDE RAP,2022-01-13,0,
MAhcVce-mQE,「この世界で」MusicVideo(Short ver.）【ときのそら】,2022-01-14,3,
dle08Efv4WY,Journey Like a Thousand Years 千年の旅,2022-01-14,2,
Py21QCndbxc,「Original Song」A New Start - MV,2022-01-17,0,
XY6IMqhJki4,A New Start,2022-01-17,2,
ynhsNON6PpM,ALiCE & u,2022-01-16,2,
wFrMtF6wwHo,【SONG RELEASE AFTER PARTY】Part I,2022-01-17,5,
EkAlXnJPVPA,アニマル / 夜空メル(cover),2022-01-17,1,
UJvVY9TvmJI,【hololiveID】ORIGINAL SONG : Let's break the song down from A to Z ~!!!!【Ayunda Risu】,2022-01-17,5,
eUJa1Mw6OIk,Silent Night Requiem,2022-01-16,2,
F1_OQXNF8b8,AKUMA,2022-01-18,2,
efHD5NpaWMY,【SONG RELEASE AFTER PARTY】Part II,2022-01-18,5,
xEwloFM1jS8,ベテルギウス/優里 弾き語りショート covered by 律可 #shorts,2022-01-18,6,
4Hg0Nchl3HU,[MV] AyaFubuMi - ONIKEMODANCE [Digital Streaming Available!],2022-01-19,0,
Hu-4z8Pfcd0,HAACHAMA fight with discord rap,2022-01-20,0,
t-WCfx3nA8M,「Daydream」MV Teaser,2022-01-21,3,
AaMM_1lmFVE,Daydream,2022-01-21,2,
dmzY4R2QLfM,【攻殻機動隊】rise / AZKi【歌ってみた】,2022-01-22,1,
ibXRzMUUWPE,オリジナルMV 「思ひ恋ふ」【潤羽るしあ/ホロライブ】,2022-01-22,0,
X3yVtLSgEzE,思ひ恋ふ,2022-01-23,2,
5EuqR0GavMk,CINEMA - 尾丸ポルカ(cover),2022-01-23,1,
2ON2ZZHarMw,シル・ヴ・プレジデント／博衣こより Cover【歌ってみた】,2022-01-24,1,
pELP7sBBIJU,【歌ってみた】ロウワー / ぬゆり『covered by 律可』,2022-01-24,1,
obAQCo_8wGs,あくたんのこと好きすぎ☆ソング,2022-01-24,2,
IW_4WcRNFkQ,For The Win (2022 ver.),2022-01-24,2,
DyJKFXFuXRs,【SPOTLIGHT vol.2】カワルミライ／VESPERBELL カスカ×大空スバル【ワンコーラスPV】,2022-01-24,3,
6OHFULja-4s,ひとくち、ちょうだい？ / 瀬名航 feat. AZKi,2022-01-26,0,
MQ-QnXZR4mc,【歌ってみた】神のまにまに/Covered by癒月ちょこ＆大空スバル＆姫森ルーナ【ホロライブ/オリジナルＭＶ】,2022-01-26,1,
8vZOV32ICAs,アニマル／Covered by紫咲シオン【歌ってみた】,2022-01-26,1,
F7C1JpOqZYE,【SPOTLIGHT vol.2】恋愛サーキュレーション／白雪みしろ×白銀ノエル【ワンコーラスPV】,2022-01-26,3,
9yBLZKFKXyg,アニマル / miComet(cover),2022-01-27,1,
U2Kb1-0tiSQ,【SPOTLIGHT vol.2】Fantastic future／潤羽るしあ×しぐれうい【ワンコーラスPV】,2022-01-27,3,
8v63np_7Uyg,海想列車,2022-01-29,2,
im3y57j_L9Y,あいわな,2022-01-29,2,
s_NdHSn1M7U,uni-birth,2022-01-29,2,
gaWiSmGCRDs,きらきら,2022-01-29,2,
lukgJY7oHKI,あいわな,2022-01-29,2,
JB_XVkFmp0,"【DISCORD SINGS】Hololive ID sings ""id:entity voices""【Hololive Indonesia】",2022-01-29,0,
LaZIY8bYf-k,絶対忠誠♡なのなのら！,2022-01-30,2,
AAwJ0_uqhb4,《COVER》Hontou no Oto - KOKIA || HAKOS BAELZ,2022-01-30,1,
cDQtEo5fNwI,≪AFTER-PARTY≫ Did you hear the true sound?,2022-01-30,5,
291fc-Dswv0,Yogiri sings Cynic [1st Video/Cover],2020-12-20,4,
NWyOVMuXHTY,Yogiri sings Happy Halloween [Halloween Cover],2020-12-20,4,
rg1iOXgh89w,Yogiri sings Snow halation [Christmas Cover],2020-12-20,4,
rLdkf83jlho,Yogiri & Suzune sing summertime [Valentine's Day Cover],2020-12-20,4,
qbNklTO28J0,Yogiri sings Pretender [Birthday Cover],2020-12-20,4,
z4XuflFKtt0,"Yogiri sings Watashi, Idol Sengen (私、アイドル宣言) (1st Anniversary Cover)",2020-12-20,4,
ZBzkTnLiteg,Yogiri sings Lost Desire [Arcaea Cover],2020-12-20,4,
yW5K73ZNRJk,Yogiri sings Saisei (再生),2020-12-20,4,
QpWoW36wJII,フォニイ / 鷹嶺ルイ(cover),2022-01-31,1,
NK6Elz5MrqQ,Re:Hello world / 律可【オリジナルMV】,2020-06-28,0,
Qaw_0U-WzLk,アーカイブ,2021-05-22,2,
fOhjEjn-hY8,【歌ってみた】フォニイ / ツミキ『covered by 律可』,2021-09-11,1,
58UIngF4pHs,#5【THE RIKKA TONE】花に亡霊ピアノバージョン / ヨルシカ covered by 律可,2021-08-28,1,
u89TjSF9z9A,#4【THE RIKKA TONE】春を告げる ピアノバージョン / yama covered by 律可,2021-08-11,1,
5HWCMh1ZmzE,spiral tones / 律可 Mori Calliope【オリジナルMV】,2021-05-10,0,
qBTwQl3YWaQ,【歌ってみた】ヴァンパイア / DECO*27『covered by 律可』,2021-04-15,1,
-gfz6uArW8A,#2【THE RIKKA TONE】カワキヲアメク / 美波 covered by 律可,2021-04-02,1,
oGi8J41AHhg,#1【THE RIKKA TONE】 I LOVE... /Official髭男dism covered by 律可,2021-03-16,1,
yYTQXck8jr8,インフェルノ（Inferno） / Mrs. GREEN APPLE【 アニメ炎炎ノ消防隊OP】 Covered by 律可,2021-02-12,1,
A8udlo9FfPY,【男性キー】アンコール / YOASOBI Covered by 律可,2021-01-27,1,
Jq4cvbPt3Gk,【バンド演奏】sailing day / BUMP OF CHICKEN 『Covered by 律可』#VTuberバンド企画,2020-11-16,1,
OzXPlX9KgJk,ブリキノダンス / 日向電工『covered by 律可』,2020-08-23,1,
PeuIvDUBCw8,ライラック / 美波 covered by 律可【#V歌リレー】,2020-05-30,1,
IpEltC_uC94,秒針を噛む / ずっと真夜中でいいのに。『covered by 律可』,2020-03-13,1,
ku0p-YmmpwE,乙女解剖 / DECO*27『covered by 律可』,2020-01-11,1,
hbQFCDKXulg,シャルル / バルーン 『covered by 律可』,2019-11-23,1,
BS_b8USqdd4,傘 / King Gnu 『covered by 律可』,2019-10-26,1,
hlHeOOpgZLY,だから僕は音楽を辞めた / ヨルシカ 『covered by 律可』,2019-10-20,1,
JJrHG8wu0FQ,#3【THE RIKKA TONE】ばーか 。/ あれくん covered by 律可【メン限】,2021-05-26,1,
9XYweRCPbA8,弾き語り 香水/瑛人 １chorus.ver『covered by 律可』,2020-06-14,1,
ZQ0Gpdh79-0,うちで踊ろう／星野源×律可,2020-04-06,1,
pNAScFzzCKM,弾き語りアイネクライネ/米津玄師１chorus.ver【#りつすた/ホロスターズ】,2020-01-04,1,
hwW6vuWdzCM,ヒプノシスマイクFling Posse「Shibuya Marble Texture-PCCS-」Covered by 律可・花咲みやび・影山シエン,2021-03-05,1,
oUNbANUihwc,【piano arrange】 Uru「あなたがいることで」テセウスの船 主題歌 / Covered by 律可×波羅ノ鬼,2020-10-16,1,
gL5upTOexWk,【星乃めあ×律可】The Beginning - ONE OK ROCK【歌ってみたコラボ】映画『るろうに剣心』主題歌,2020-09-26,1,
NYEe2XsS_cA,ロキ / みきとP Covered by ふくやマスター＆律可,2020-01-02,1,
-gJOyj7Qz0I,【歌ってみた】走れ / アステル 夕刻ロベル,2021-12-18,1,
1EhYg1GlsA4,未来銀河と汽笛のメロディー / アステル・レダ 【オリジナルMV】,2021-12-07,0,
VI1ZWkQadTc,あゝオオサカdreamin'night / どついたれ本舗【Covered by 夕刻ロベル・岸堂天真・アステル】,2020-06-29,1,
d0bzKnl5uek,SunTempo / ニホンノミカタ-ネバダカラキマシタ- 【歌ってみた】,2021-06-29,1,
nRCytQ4gtOg,『歌ってみた』One more time,One more chance / アステル(Astel Leda),2020-12-07,1,
0D-tcQjYf28,『歌ってみた』エンヴィーベイビー / Astelleda with Kureiji Ollie,2021-03-27,1,
bEscerJrbTA,『歌ってみた』グッバイ宣言 / Astelleda,2021-04-24,1,
d-XSkvEVg20,『歌ってみた』Mela! / Astelleda,2021-06-06,1,
2NZu7Pt1_nE,【歌ってみた】夢ファンファーレ / アステル 影山シエン,2021-07-16,1,
wixYwLCSyjs,【歌ってみた】くたばろうぜ/岸堂天真 アステルレダ,2021-08-14,1,
pOsqlM_6JcI,【DUET COVER】おこちゃま戦争 (Okochama Sensou) - Kureiji Ollie & Astel Leda,2021-10-21,1,
0pRHvO__ibQ,未来銀河と汽笛のメロディー,2021-12-08,2,
1KUZHKI-BDk,ロウワー / 星街すいせい(cover),2022-02-01,1,
ek2q2tF0K0A,無理矢理【神っぽいな】弾き語りしてみた！！ covered by 律可 #shorts #ホロスターズ,2022-02-01,1,
cPABaoTPwxA,Pastel Tea Time,2022-01-31,2,
_J_HNeAXM6w,ペルソナ,2022-01-31,2,
s-wDgxGCj4g,アニマル/沙花叉クロヱ(cover),2022-02-02,1,
aINNB2g6cIA,【フルアニメーションMV】猫ならばいける / AZKi【 #アニAZ 】,2022-02-02,1,
X_Z8XP22mMo,白金ディスコ/大神ミオ(cover) -VARK LIVE version,2022-02-02,1,
o6C7-azdU7I,【Cover】 シンデレラ (Cinderella) ／ Pavolia Reine,2022-02-03,1,
